post_id	date	message	num_likes	num_angry	num_shares
398845206932703_1376772079140006	2019-06-24T22:01:37+0000	"nota do mstc contra a criminalizacao."	430	84	66
398845206932703_1376466885837192	2019-06-24T14:13:16+0000	"no brasil, quem tem mais paga menos. quanto maior a renda, maior a parcela de isencoes. so em lucros e dividendos sao r$280 bilhoes totalmente isentos. a reforma tributaria que precisamos nao e mera simplificacao fiscal. tem que ser progressiva: fazer os super-ricos comecarem a pagar a conta."	2205	329	1873
398845206932703_1371203639696850	2019-06-18T17:58:51+0000	"#aovivo agora a segunda mesa do seminario sobre reforma da previdencia organizado pelo instituto democratize."	109	0	26
398845206932703_1371191553031392	2019-06-18T17:42:20+0000	"posicao conjunta nossa com haddad, flavio dino, ricardo coutinho, roberto requiao e sonia guajajara."	5027	5	1251
398845206932703_1371067619710452	2019-06-18T14:56:34+0000	"cade o tse?"	4679	225	1947
398845206932703_1370273219789892	2019-06-17T16:28:12+0000	"e  amanha e quarta o seminario sobre previdencia publica do instituto democratize.  ainda restam algumas vagas. faca sua inscricao e participe: http://bit.ly/evento-previdencia."	1262	3	141
398845206932703_1369535383197009	2019-06-16T22:22:27+0000	"iniciamos neste fim de semana nosso giro pelas periferias do pais contra a reforma da previdencia, organizando a campanha @viravotoprevidencia. o encontro foi na vila nova palestina/jardim angela, extremo sul de sao paulo. confira a agenda e participe!"	2113	7	644
398845206932703_1369508079866406	2019-06-16T21:48:22+0000	"coluna desta semana na cartacapital: \"xerife, cabo eleitoral, adversario politico e aspirante a heroi nacional: moro parecia caber em qualquer um desses figurinos, menos naquele da magistratura. glenn greenwald sinalizou a existencia de mensagens que demonstram a relacao promiscua entre moro e a rede globo. havera mensagens do episodio favreto? das interferencias no processo eleitoral? dos termos do dialogo com bolsonaro sobre o ministerio da justica e a prometida vaga ao stf?\""	1654	38	781
398845206932703_2335300110043746	2019-06-14T20:50:17+0000	"#aovivo ato da greve geral em sp."	4127	61	1594
398845206932703_1367323090084905	2019-06-14T16:00:01+0000	"foram 16 manifestacoes do povo sem medo em rodovias e avenidas na manha deste dia de #grevegeral. tem luta em todo o brasil. vamos sem medo!"	2166	3	263
398845206932703_1367293643421183	2019-06-14T14:30:01+0000	"manifestacao do povo sem medo bloqueou acesso ao aeroporto de guarulhos, na rodovia helio smidt, contra a reforma da previdencia. #grevegeral #povosemmedo"	605	6	106
398845206932703_1367312400085974	2019-06-14T14:26:10+0000	"acoes do #povosemmedo em todo o brasil na greve geral!"	193	1	8
398845206932703_1367268500090364	2019-06-14T13:42:51+0000	"manifestacao do povo sem medo e mtst na radial leste, em sao paulo. #grevegeral #povosemmedo"	1241	4	166
398845206932703_850230355355490	2019-06-14T11:32:24+0000	"#aovivo manifestacao do povo sem medo na ponte joao dias."	8784	184	3371
398845206932703_470438533786922	2019-06-13T23:00:24+0000	"#aovivo sobre a greve geral de amanha e as ultimas revelacoes do caso moro."	3644	56	1084
398845206932703_1366426690174545	2019-06-13T16:02:15+0000	"amanha e greve geral e mobilizacao. vamos!"	6458	45	2113
398845206932703_1366307316853149	2019-06-13T13:26:32+0000	"e  amanha! #14j"	1980	4	457
398845206932703_1365530683597479	2019-06-12T18:30:01+0000	"o primeiro evento publico do instituto democratize sera um grande seminario sobre a reforma da previdencia na proxima semana em sao paulo. participe! ainda ha vagas pelo link: http://bit.ly/evento-previdencia."	410	1	45
398845206932703_1365528116931069	2019-06-12T17:19:07+0000	"moro, pede pra sair..."	5745	16	2154
398845206932703_1364742443676303	2019-06-11T20:33:13+0000	"faltam 3 dias para a greve geral! #14j"	760	1	118
398845206932703_1056747641198639	2019-06-11T19:43:20+0000	"entrevista a glenn greenwald do the intercept brasil ha pouco mais de 1 ano: \"sergio moro visivelmente agiu como partidario, como chefe de partido politico durante a conducao das investigacoes. alias, agiu mais como promotor, acusador, do que como juiz\"."	4401	5	2219
398845206932703_1364050713745476	2019-06-11T01:47:50+0000	"o titulo vai continuar valendo?"	6846	22	1825
398845206932703_1363843020432912	2019-06-10T19:45:28+0000	"mais atual do que nunca o livro \"o espetaculo da corrupcao\" do walfrido warde. a melhor anatomia da lava jato."	1023	1	236
398845206932703_2447929745268901	2019-06-10T00:46:57+0000	"#aovivo sobre o escandalo da lava jato."	18228	163	11118
398845206932703_1362986477185233	2019-06-09T22:35:01+0000	"moro e dallagnol formaram uma organizacao criminosa."	10532	403	4713
398845206932703_1362908077193073	2019-06-09T20:14:01+0000	"faltam 5 dias para a greve geral! #14j"	1028	1	178
398845206932703_1361861217297759	2019-06-08T14:58:31+0000	"triste a situacao argentina. macri foi exaltado pelos liberais brasileiros. essa semana foi afagado por bolsonaro. so nos resta lutar para evitar que o efeito orloff se complete aqui."	1386	112	658
398845206932703_1361231974027350	2019-06-07T20:49:03+0000	"encomenda da milicia?"	1999	354	746
398845206932703_1360415254109022	2019-06-06T21:05:02+0000	"vai ter ato unificado da greve geral em sp. vamos! #14j #povosemmedo"	1109	1	218
398845206932703_1359388324211715	2019-06-05T17:06:11+0000	"tecnologia do seculo xxi, relacoes de trabalho do seculo xix."	324	39	80
398845206932703_1359345240882690	2019-06-05T16:06:36+0000	"amanha no largo santa cecilia em sp. #14j"	1235	2	160
398845206932703_1358449647638916	2019-06-04T14:55:12+0000	"importante iniciativa de entidades do movimento negro."	452	0	75
398845206932703_1357580584392489	2019-06-03T14:49:27+0000	"\"nos ultimos meses, boulos visitou 15 estados. falou em universidades e nas periferias. reuniu-se com politicos e liderancas populares. e percebeu uma disposicao para o debate politico que andava sumida desde o impeachment. 'precisamos de uma oposicao que volte a ocupar as ruas, tome iniciativas e recupere o poder de mobilizacao. nao bastam hashtags na internet ou coloquios. se perdemos as ultimas batalhas e porque, antes, perdemos uma parte da conexao com o povo e a juventude'.\" via cartacapital"	3458	1	883
398845206932703_1356725291144685	2019-06-02T13:34:47+0000	"\"governo quer reformular o minha casa minha vida. fosse pelas razoes corretas nao seria um problema. movimentos e urbanistas discutem ha tempos os limites do programa e a necessidade de alteracoes. mas a nova proposta ataca suas virtudes, nao seus defeitos\"."	583	178	282
398845206932703_1356225951194619	2019-06-01T22:24:31+0000	"amanha no festival #lulalivre em sp vai ter arrecadacao de alimentos para a campanha periferia sem fome. contribua!"	358	1	48
398845206932703_1354499078033973	2019-05-30T23:30:56+0000	"o ministro confundiu os dias..."	7240	4	5881
398845206932703_1354430658040815	2019-05-30T22:02:20+0000	"rio de janeiro, sao paulo, belo horizonte... esta lindo! o brasil nas ruas pela educacao. #30m"	18683	1	18698
398845206932703_1354423194708228	2019-05-30T21:51:40+0000	"sao paulo em defesa da educacao. #30m"	5349	0	1679
398845206932703_683949575397871	2019-05-30T20:47:56+0000	"fala de guilherme boulos direto do largo da batata participando do ato em defesa da educacao #30m"	4853	23	2850
398845206932703_888543741485792	2019-05-30T20:36:42+0000	"#aovivo guilherme boulos no ato em defesa da educacao #30m"	1735	7	276
398845206932703_443487742878092	2019-05-30T20:32:42+0000	"#aovivo chegada de guilherme boulos no ato em defesa da educacao no largo da batata #30m"	1243	1	209
398845206932703_1353555458128335	2019-05-29T23:09:27+0000	"obrigado ao grande caetano veloso por esse gesto de solidariedade a campanha periferia sem fome, organizada pelo mtst para arrecadar alimentos para o povo sem-teto.  contribua voce tambem com a vakinha virtual da campanha: https://www.vakinha.com.br/vaquinha/periferia-sem-fome-mtst"	7127	2	2448
398845206932703_1353275238156357	2019-05-29T15:17:45+0000	"e amanha!"	2835	4	769
398845206932703_1352821528201728	2019-05-29T01:47:31+0000	"escandaloso! governo amigo de miliciano quer policia contra professor. a resposta sera no dia 30! #dia30vaisermaior"	1414	599	404
398845206932703_1352612181555996	2019-05-28T19:32:08+0000	"faltam 2 dias. vamos sem medo!"	1873	1	469
398845206932703_1352360664914481	2019-05-28T13:00:07+0000	"a lei nao era para todos?"	1743	793	1662
398845206932703_1351099181707296	2019-05-27T00:01:28+0000	"a resposta vira na quinta."	6774	11	1992
398845206932703_1350151975135350	2019-05-25T21:30:37+0000	"viva a cultura!"	4425	1	1199
398845206932703_1347404065410141	2019-05-22T19:07:25+0000	"o debate vai ser na rua! em frente ao mackenzie: rua maria antonia, 211. vamos!"	3665	15	363
398845206932703_2296899563702986	2019-05-22T17:56:46+0000	"reitor do mackenzie tenta proibir debate hoje sobre reforma da previdencia. manteremos o debate. sera na rua, em frente a universidade!"	6625	95	2141
398845206932703_1347200648763816	2019-05-22T14:18:55+0000	"hoje tem debate no mackenzie sobre reforma da previdencia com zelia piedorna (defensora do projeto do governo). vamos!"	302	1	23
398845206932703_1347176718766209	2019-05-22T13:42:59+0000	"o brasil ja era o pais com maior consumo de agrotoxicos no mundo. com bolsonaro deixaremos de comer comida com veneno e passaremos a comer veneno com comida.e  inacreditavel o descaso com a saude da populacao."	2987	1798	5086
398845206932703_1346763818807499	2019-05-22T01:05:19+0000	"obrigado pela acolhida nordeste! terminamos essa etapa de nosso giro pelo brasil na regiao mais calorosa do pais. #boulospelobrasil #nordestecancelabolsonaro"	1068	0	50
398845206932703_1345510645599483	2019-05-20T14:39:53+0000	"os retrocessos na politica antimanicomial sao desumanos e colocam o brasil na contramao das experiencias internacionais."	299	22	111
398845206932703_1344967035653844	2019-05-19T23:08:20+0000	"entrevista que dei esta semana, em passagem pelo maranhao, ao programa resenha do sbt sobre o desgoverno de bolsonaro, a reforma da previdencia e os cortes na educacao. confira!"	1590	7	944
398845206932703_1344766162340598	2019-05-19T17:17:50+0000	"\"a mobilizacao dos estudantes e professores tomou o brasil. de norte a sul, o dia 15 de maio reacendeu esperancas e mostrou que, mais cedo do que se imaginava, o medo comecou a mudar de lado. o governo autoritario, conhecido pela retorica truculenta, ficou acuado no palacio do planalto, vendo seu ministro da educacao ser apertado no congresso. enquanto isso, mais de 1 milhao de jovens, professores e cidadaos tomavam as ruas sem medo e em defesa do futuro. foi gigante\". leia a coluna dessa semana na cartacapital."	1041	0	211
398845206932703_1343889682428246	2019-05-18T16:35:30+0000	"pratique solidariedade!  a campanha periferia sem fome estara arrecadando doacoes neste domindo na av. paulista, das 13 as 17 horas.  colabore com a vaquinha online. acesse o link abaixo e ajude a alimentar uma familia sem-teto!  https://www.vakinha.com.br/vaquinha/periferia-sem-fome-mtst  #periferiasemfome #mtst"	219	0	38
398845206932703_1343664815784066	2019-05-18T11:54:41+0000	"e o horror cotidiano, nao mimimi. o porque debater igualdade de genero e tao importante no brasil."	2959	2245	7203
398845206932703_1343151962502018	2019-05-17T20:23:32+0000	"dia 30 vai ser maior! #todospelaeducacao  #tsunamidaeducacao"	798	2	392
398845206932703_1342772869206594	2019-05-17T11:23:11+0000	"que orgulho em ver a zeze almeida, mulher maranhense e coordenadora do mtst, dando um pito no deputado helio bolsonaro (psl/rj) defendendo a historia de lutas do povo negro e dizendo que escravidao nao e natural."	2854	5	1787
398845206932703_1342740002543214	2019-05-17T10:24:10+0000	"daqui a pouco vamos estar em itabaiana, no agreste sergipano, em defesa da educacao. #boulospelobrasil"	380	0	29
398845206932703_1342117372605477	2019-05-16T15:39:35+0000	"depois dizem que sou eu que invado a casa dos outros..."	6469	15	4643
398845206932703_1341371929346688	2019-05-15T19:45:04+0000	"idiota inutil."	911	1	91
398845206932703_345114436363463	2019-05-15T19:05:35+0000	"ao vivo do ato em defesa da educacao publica em natal/rn #tsunamidaeducacao"	4105	27	1668
398845206932703_1341270049356876	2019-05-15T17:15:17+0000	"ginasio do ifrn completamente lotado para aula publica em defesa da educacao. #15m #tsunamidaeducacao"	1839	3	148
398845206932703_352497798985566	2019-05-15T11:49:43+0000	"#cafecomboulos especial sobre educacao e as mobilizacoes de hoje."	2061	11	677
398845206932703_1341031532714061	2019-05-15T11:30:35+0000	"hoje a aula e nas ruas. vamos sem medo! #15m"	1542	1	278
398845206932703_1340617206088827	2019-05-14T22:46:10+0000	"amanha vamos tomar as ruas!"	9313	6	3085
398845206932703_554254251766712	2019-05-14T20:18:24+0000	"#aovivo direto da ufma. encontro com a juventude maranhense em defesa da educacao publica.  #15m #boulospelobrasil"	1682	60	795
398845206932703_1340517079432173	2019-05-14T19:49:50+0000	"nesta passagem pelo maranhao fui recebido hoje pelo governador flavio dino numa boa conversa sobre os desafios do momento. a unidade e o caminho para enfrentar os retrocessos."	1756	5	74
398845206932703_1339537949530086	2019-05-13T16:08:00+0000	"nesta quarta e dia nacional de luta pela educacao. #15m #povosemmedo"	1112	2	399
398845206932703_1338836586266889	2019-05-12T18:15:41+0000	"orgulho de compartilhar a vida e as crias com essa mulher.  feliz dia das maes, nat!"	16379	5	256
398845206932703_502325513638258	2019-05-11T19:15:25+0000	"#aovivo na cidade tiradentes, extremo leste de sao paulo, visitando a comunidade e horta organica do mtst."	1151	2	274
398845206932703_1337116413105573	2019-05-10T15:05:48+0000	"o laranjal nao tem fim nesse governo e nessa familia. bolsonaro instituiu uma verdadeira republica das laranjas. "	797	161	331
398845206932703_2301180880209126	2019-05-09T21:30:21+0000	"completou 1 ano da entrevista que dei ao #rodaviva da tv cultura. confira o trecho final de ping-pong."	805	1	175
398845206932703_689596121456518	2019-05-09T20:00:49+0000	"completou 1 ano da entrevista que dei ao #rodaviva da tv cultura. confira o trecho em que falamos da importancia da solidariedade."	1391	1	321
398845206932703_1336401209843760	2019-05-09T17:40:10+0000	"corta na educacao pra comprar votos no congresso."	3960	511	5995
398845206932703_329875027679407	2019-05-09T18:00:44+0000	"completou 1 ano da entrevista que dei ao #rodaviva da tv cultura. confira o trecho em que falamos das ocupacoes e do problema da moradia."	632	1	105
398845206932703_336072947052503	2019-05-08T22:07:36+0000	"#aovivo! encontro em defesa da educacao publica com a juventude da usp. acompanhe!"	2567	10	1506
398845206932703_1335072946643253	2019-05-08T02:15:24+0000	"hoje foi dia de luta contra os cortes de bolsonaro."	788	1	70
398845206932703_1334970419986839	2019-05-07T22:35:56+0000	"manifestacao do mtst - movimento dos trabalhadores sem teto contra os cortes de bolsonaro tomou as ruas de sao paulo e encerrou na praca da se com milhares de lutadores.  brigada de comunicacao do mtst. #povosemmedo"	1293	2	149
398845206932703_1334865253330689	2019-05-07T19:16:32+0000	"milhares de sem-teto nas ruas contra os cortes de bolsonaro e por moradia digna.   #menosodiomaismoradia #povosemmedo"	2090	2	568
398845206932703_1334745233342691	2019-05-07T15:49:27+0000	"uma aula da juventude."	2683	2	304
398845206932703_1628133387330678	2019-05-06T12:00:22+0000	"fui entrevistado por luiz felipe ponde em seu canal do youtube. em pauta: capitalismo e socialismo, direita e esquerda, marx, a violencia na historia e bolsonaro. vale a pena assistir!"	2992	6	1682
398845206932703_1333368250147056	2019-05-05T20:46:56+0000	"\"pode estudar filosofia? pode\", tranquilizou o ministro, como se estivesse sob sua alcada banir a disciplina do brasil. \"mas com dinheiro proprio.\"  qualquer um que circula em universidades publicas percebe o perfil de quem frequenta cursos como filosofia e sociologia. a maioria nao tem origem elitizada. muitos sao os primeiros de suas familias a ingressar no ensino superior. a formacao desses jovens representa, inclusive, um investimento crucial para o futuro: serao eles que vao lecionar em milhares de salas de aula de escolas publicas e formar nossas proximas geracoes."	3551	634	2699
398845206932703_2150086418441734	2019-05-02T21:35:03+0000	"#aovivo direto da unicamp, debatendo com a juventude. acompanhe! #boulospelobrasil #juventudesemmedo"	2724	183	1437
398845206932703_1287932364696600	2019-05-02T18:10:55+0000	"#aovivo entrevista para radio cbn de campinas sobre reforma da previdencia."	627	3	289
398845206932703_1330422683774946	2019-05-02T10:48:35+0000	"proeza de jair bolsonaro: centrais, movimentos sociais e partidos de oposicao unidos."	1804	1	273
398845206932703_1330045623812652	2019-05-01T21:03:26+0000	"\"e claro que temos diferencas. mas quando se trata de defender direitos, este palco fala a mesma lingua. a reforma da previdencia e hoje o principal ataque aos direitos sociais no brasil.\""	2695	2	739
398845206932703_1329923820491499	2019-05-01T17:13:13+0000	"intervencao no primeiro de maio unificado hoje em sao paulo. e momento de ir as ruas contra a destruicao da previdencia social e a retirada de direitos. vamos construir uma grande greve geral no dia 14 de junho! #povosemmedo  @psol50."	3870	13	1736
398845206932703_684071282026336	2019-04-30T22:45:16+0000	"#aovivo! direto da uerj, com marcelo freixo, dani monteiro e taliria petrone  debatendo com estudantes do rio de janeiro. #boulospelobrasil"	2041	21	1186
398845206932703_1329164683900746	2019-04-30T18:28:38+0000	"repudio ao ministro da educacao hoje na ufrj."	4092	46	2267
398845206932703_1328949977255550	2019-04-30T13:14:26+0000	"qual o proximo passo?"	1959	206	969
398845206932703_1328510363966178	2019-04-29T21:09:23+0000	"mais uma fake news desmentida."	1338	164	477
398845206932703_1328282217322326	2019-04-29T15:18:58+0000	"o \"mito\" comeca a derreter..."	2708	6	461
398845206932703_2389011784477083	2019-04-29T00:15:41+0000	"assembleia popular contra a reforma da previdencia  hoje estive em diadema, no capao redondo e no campo limpo, seguindo as assembleias contra a reforma da previdencia nas periferias. confira como foi em diadema. #povosemmedo"	1529	3	627
398845206932703_1327807214036493	2019-04-28T23:22:54+0000	"eles nao vao invadir sua casa  o preconceito difundido contra o mtst e impressionante. pude ver isso em varias dimensoes durante a campanha eleitoral do ano passado. de banqueiros que enchiam a boca pra dar licoes sobre trabalho ate pessoas humildes, algumas tecnicamente sem-teto, que tambem compraram o discurso corrente.essa luta merece respeito: eles nao vao invadir sua casa. nunca e tarde para vencer o preconceito. leia!"	2012	0	809
398845206932703_1327006724116542	2019-04-27T20:34:46+0000	"tem resistencia em minas gerais!  nessa semana nosso giro pelo brasil passou por belo horizonte e juiz de fora. foi incrivel! milhares de jovens e ativistas para organizar a luta contra bolsonaro e sua reforma da previdencia e para defender a educacao publica. obrigado minas! agora e  no rio! #juventudesemmedo #boulospelobrasil  stela loth, amina jorge e josue gomes."	1118	0	127
398845206932703_596978490797001	2019-04-26T23:54:23+0000	"#aovivo! direto de juiz de fora, debatendo com a juventude da ufjf. acompanhe!"	4680	63	2211
398845206932703_1326268147523733	2019-04-26T21:06:29+0000	"importante entrevista de lula, mostrando  altivez apos 1 ano de prisao politica e o tamanho moral dos seus algozes."	17893	5	4405
398845206932703_1325938464223368	2019-04-26T12:29:38+0000	"3 meses do crime da vale em brumadinho. fui la com cida falabela e bella goncalves, parlamentares do psol em minas. o cenario e desolador. a vale tem que pagar por seus crimes. e o brasil precisa debater um outro modelo de desenvolvimento."	867	24	303
398845206932703_370740820316939	2019-04-25T21:12:02+0000	"#aovivo encontro na ufmg para organizar a luta contra o desgoverno de bolsonaro e a reforma da previdencia."	2503	23	993
398845206932703_843378659331971	2019-04-25T17:47:11+0000	"#aovivo direto de brumadinho,  na assembleia popular dos atingidos por barragens. contra os crimes da vale!"	729	5	198
398845206932703_1325131594304055	2019-04-25T11:52:06+0000	"hoje estarei em brumadinho e bh. amanha em juiz de fora. vamos!"	836	2	60
398845206932703_677307492703994	2019-04-24T21:57:22+0000	"#aovivo! no acampamento terra livre em brasilia, com a guerreira sonia guajajara!"	2023	4	571
398845206932703_1324659771017904	2019-04-24T20:18:15+0000	"absurda a prisao traicoeira de leo pericles, poliana sousa e maura rodrigues, dirigentes do mlb (movimento de luta nos bairros, vilas e favelas), enquanto buscavam negociar politica habitacional com o prefeito de bh, alexandre kalil. atitude covarde e antidemocratica! liberdade ja!"	647	229	204
398845206932703_1324331297717418	2019-04-24T10:46:10+0000	"amanha estarei em brumadinho para participar do ato contra os crimes da vale."	488	0	41
398845206932703_875867052747331	2019-04-22T22:38:05+0000	"#aovivo apresentacao das propostas da frente povo sem medo para uma previdencia publica e solidaria."	818	3	439
398845206932703_1322404087910139	2019-04-22T01:13:08+0000	"pratique solidariedade!  colabore com a campanha #periferiasemfome"	1707	0	425
398845206932703_1320489844768230	2019-04-19T12:27:18+0000	"excelente entrevista de leonardo sakamoto com o estudioso chileno andras uthoff sobre a capitalizacao da previdencia: \"a promessa foi que as pessoas que contribuiam regularmente ao sistema de aposentadorias receberiam 70% de seu ultimo salario. a realidade e que a mediana da taxa de retorno de todas as pessoas que participam e de 20%, nao de 70%.\""	836	66	646
398845206932703_1319994811484400	2019-04-18T18:37:40+0000	"campanha de arrecadacao de alimentos periferia sem fome.  veja como contribuir: https://mtst.org/mtst/periferia-sem-fome-campanha-nacional-de-arrecadacao-de-alimentos/"	415	0	122
398845206932703_1319244268226121	2019-04-17T19:42:52+0000	"tentar despejar a vila soma e uma irresponsabilidade que levaria a um conflito tragico. seria um novo pinheirinho no interior paulista."	386	22	72
398845206932703_1318412084976006	2019-04-16T18:16:47+0000	"o lucro nao pode estar acima da vida."	1663	142	1305
398845206932703_329137937792786	2019-04-16T16:04:40+0000	"#aovivo direto da ufscar, em sao carlos/sp, com a juventude contra bolsonaro e a reforma da previdencia. #boulospelobrasil"	2438	45	1254
398845206932703_1317691621714719	2019-04-15T20:00:30+0000	"entrevista sobre os rumos da esquerda brasileira ao canal na voadora."	748	11	213
398845206932703_278979026388851	2019-04-15T01:51:00+0000	"esta semana participei de um debate sobre a reforma da previdencia com um representante do partido novo na cbn ceara. confira no video do canal na voadora."	1379	9	670
398845206932703_1316864605130754	2019-04-14T17:22:40+0000	"nessa semana almocei uma moqueca deliciosa em recife e tive a felicidade de receber esse bilhete do paulo, cozinheiro do restaurante. uma honra! ao final, fui conhece-lo e dar um forte abraco nele!"	2414	0	87
398845206932703_1316292048521343	2019-04-13T22:00:57+0000	"essa senhora nao tem condicoes de exercer a magistratura."	2475	465	1735
398845206932703_1315630978587450	2019-04-13T01:34:25+0000	"a mentira do combate aos privilegios."	1319	6	331
398845206932703_1315447118605836	2019-04-12T19:18:52+0000	"e preciso enfrentar as milicias."	1447	14	510
398845206932703_1315392448611303	2019-04-12T17:40:48+0000	"boulos em sao roque  seguimos o giro pelo brasil contra bolsonaro e sua reforma da previdencia. agora sera no interior de sp. nesta segunda, dia 15, estarei em sao roque, no campus do instituto federal"	456	1	52
398845206932703_1314840181999863	2019-04-11T23:59:12+0000	"filie-se ao psol! nesta sexta-feira as 19hs, estarei na atividade de filiacao ao psol em recife. vamos sem medo!"	564	2	48
398845206932703_403468510451648	2019-04-11T22:43:06+0000	"#aovivo assembleia popular contra a reforma da previdencia na comunidade carolina de jesus em recife. #boulospelonordeste"	839	3	463
398845206932703_2296729300647920	2019-04-11T19:40:27+0000	"#aovivo direto da ufpe em recife."	1309	45	513
398845206932703_2322037574736976	2019-04-11T14:29:58+0000	"#aovivo entrevista na radio folha de pernambuco. #boulospelonordeste"	824	6	386
398845206932703_1314140098736538	2019-04-11T01:33:43+0000	"nesta quinta estarei em recife!  assembleia popular contra a reforma da previdencia na ocupacao carolina de jesus."	326	0	42
398845206932703_1265124693652721	2019-04-10T20:32:56+0000	"#aovivo na ufpi em teresina, encontro  com a juventude sem medo. #boulospelonordeste"	1573	16	949
398845206932703_2700821576601818	2019-04-10T18:40:17+0000	"#boulospelonordeste entrevista na rede tv piaui sobre os 100 dias de bolsonaro e a reforma da previdencia"	651	9	185
398845206932703_307113666651958	2019-04-10T16:58:36+0000	"#boulospelonordeste entrevista ao sbt piaui sobre os 100 dias de bolsonaro e a reforma da previdencia."	445	5	199
398845206932703_439997189877373	2019-04-09T22:37:16+0000	"#aovivo fortaleza, debatendo a reforma da previdencia. #boulospelonordeste"	2798	31	1480
398845206932703_1312979438852604	2019-04-09T16:14:19+0000	"artigo do presidente do psol, juliano medeiros, hoje na folha sobre a unidade e os desafios da oposicao a bolsonaro."	303	2	40
398845206932703_1312877845529430	2019-04-09T13:49:35+0000	"entendeu agora?"	12112	2276	28387
398845206932703_1312462198904328	2019-04-09T02:01:53+0000	"este cidadao nao tem condicoes de tomar posse como ministro da educacao. tem que ser processado por discriminacao."	5147	2716	3618
398845206932703_443831539720028	2019-04-08T22:30:29+0000	"#aovivo jangurussu, periferia de fortaleza, em grande assembleia popular contra a reforma da previdencia. #boulospelonordeste"	2521	23	1611
398845206932703_1312322842251597	2019-04-08T21:13:03+0000	"hoje e amanha em fortaleza! #boulospelonordeste"	862	2	61
398845206932703_1312020175615197	2019-04-08T13:28:07+0000	"comecou nosso giro pelo nordeste! hoje faremos uma assembleia popular contra a reforma da previdencia na periferia de fortaleza. vamos! #boulospelonordeste"	281	0	26
398845206932703_1311552948995253	2019-04-07T22:26:46+0000	"grande mobilizacao em sao paulo hoje por #lulalivre.  brigada de comunicacao mtst."	1122	1	97
398845206932703_1018505635011542	2019-04-07T19:45:07+0000	"#aovivo no ato por lula livre na avenida paulista."	6391	109	4201
